age,sleep_hours,tasks_planned,tasks_completed,focus_hours,stress_level,motivation_level,task_interest,self_control,routine_consistency,peak_productivity_time,screen_time_minutes,procrastination_score
30,7.1,7,0,0.6,2,5,2.0,1.0,No,Evening,497,5
24,8.3,5,0,1.8,1,5,2.0,1.0,No,Evening,398,5
17,8.4,6,0,0.0,1,2,1.0,1.0,No,Evening,418,5
20,8.1,7,1,1.1,4,2,1.0,1.0,No,Evening,476,5
21,6.1,7,0,0.7,1,5,2.0,1.0,No,Evening,541,5
22,7.2,3,0,0.1,3,3,1.0,1.0,No,Evening,442,5
36,6.0,6,1,2.0,4,3,2.0,1.0,No,Evening,596,5
40,8.5,7,1,0.8,1,2,1.0,1.0,No,Evening,456,5
16,7.4,4,0,0.5,5,1,1.0,1.0,No,Evening,389,5
38,8.8,3,0,1.5,3,2,1.0,1.0,No,Evening,474,5
22,6.2,5,0,1.9,2,5,2.0,1.0,No,Evening,572,5
35,5.9,5,0,0.2,5,2,1.0,1.0,No,Evening,552,5
40,8.1,7,1,0.8,4,1,1.0,1.0,No,Evening,380,5
27,5.4,5,0,1.6,5,3,1.0,1.0,No,Evening,570,5
31,6.5,4,0,0.4,3,3,1.0,1.0,No,Evening,449,5
31,7.1,3,0,0.6,1,4,2.0,1.0,No,Evening,579,5
26,6.3,5,0,1.6,5,5,2.0,1.0,No,Evening,459,5
36,7.7,5,1,1.1,2,3,2.0,1.0,No,Evening,593,5
19,5.4,5,0,0.9,4,5,2.0,1.0,No,Evening,506,5
28,7.7,7,0,0.9,4,1,1.0,1.0,No,Evening,393,5
22,6.6,5,0,1.4,4,2,1.0,1.0,No,Evening,458,5
19,5.1,6,0,1.0,3,3,1.0,1.0,No,Evening,375,5
30,5.6,4,0,0.4,4,2,1.0,1.0,No,Evening,433,5
34,8.1,7,0,0.8,3,1,1.0,1.0,No,Evening,453,5
24,6.0,5,0,0.0,2,5,2.0,1.0,No,Evening,448,5
26,8.6,3,0,0.2,4,5,2.0,1.0,No,Evening,423,5
23,5.3,3,0,0.2,1,2,1.0,1.0,No,Evening,459,5
16,6.2,7,1,0.9,1,2,1.0,1.0,No,Evening,542,5
38,5.4,7,1,0.0,4,2,1.0,1.0,No,Evening,497,5
40,6.3,7,1,1.9,3,5,2.0,1.0,No,Evening,505,5
39,9.0,3,0,0.6,4,4,2.0,1.0,No,Evening,495,5
23,6.1,7,0,0.5,4,2,1.0,1.0,No,Evening,438,5
28,5.3,5,1,0.4,1,1,1.0,1.0,No,Evening,376,5
37,6.7,6,1,1.5,3,3,2.0,1.0,No,Evening,502,5
19,6.6,4,0,0.0,3,1,1.0,1.0,No,Evening,545,5
23,6.0,6,0,1.2,4,3,1.0,1.0,No,Evening,371,5
18,5.6,6,0,0.7,1,2,1.0,1.0,No,Evening,465,5
24,7.3,3,0,0.8,4,1,1.0,1.0,No,Evening,504,5
17,8.2,7,1,0.7,5,2,1.0,1.0,No,Evening,402,5
17,8.1,6,0,1.2,2,1,1.0,1.0,No,Evening,534,5
28,5.6,6,0,0.1,1,4,2.0,1.0,No,Evening,488,5
30,5.4,3,0,0.9,2,4,2.0,1.0,No,Evening,365,5
38,7.4,5,1,0.2,1,4,2.0,1.0,No,Evening,382,5
27,7.2,6,0,0.6,2,2,1.0,1.0,No,Evening,420,5
19,6.6,7,0,1.4,2,2,1.0,1.0,No,Evening,560,5
23,5.3,6,0,0.7,3,4,2.0,1.0,No,Evening,382,5
24,8.9,7,2,0.2,3,5,3.0,1.0,No,Evening,581,5
38,7.3,4,1,0.5,5,5,3.0,1.0,No,Evening,463,5
20,7.3,7,0,0.2,3,2,1.0,1.0,No,Evening,489,5
39,5.1,5,0,0.5,1,4,2.0,1.0,No,Evening,561,5
35,8.3,6,0,1.1,5,3,1.0,1.0,No,Evening,369,5
33,6.2,6,1,1.7,4,3,2.0,1.0,No,Evening,570,5
26,7.2,3,0,0.3,5,4,2.0,1.0,No,Evening,416,5
30,7.3,5,0,0.1,3,2,1.0,1.0,No,Evening,430,5
37,8.1,4,0,0.9,2,2,1.0,1.0,No,Evening,370,5
24,6.4,7,1,0.7,1,5,2.0,1.0,No,Evening,431,5
32,7.2,5,0,1.0,3,3,1.0,1.0,No,Evening,505,5
27,8.7,4,0,1.4,1,2,1.0,1.0,No,Evening,384,5
22,8.6,6,0,1.7,4,4,2.0,1.0,No,Evening,372,5
25,7.2,4,0,0.0,3,4,2.0,1.0,No,Evening,367,5
40,5.8,6,1,1.3,3,3,2.0,1.0,No,Evening,502,5
40,8.5,6,1,1.8,5,1,1.0,1.0,No,Evening,582,5
25,8.8,7,0,0.8,3,4,2.0,1.0,No,Evening,548,5
28,8.7,6,1,0.6,2,3,2.0,1.0,No,Evening,444,5
34,5.2,3,0,0.3,1,4,2.0,1.0,No,Evening,484,5
26,8.7,4,0,1.2,4,3,1.0,1.0,No,Evening,442,5
28,8.9,4,0,0.2,4,2,1.0,1.0,No,Evening,481,5
36,8.3,5,1,1.0,3,2,1.0,1.0,No,Evening,431,5
23,5.7,5,0,0.4,3,1,1.0,1.0,No,Evening,597,5
23,7.9,5,0,1.5,3,1,1.0,1.0,No,Evening,463,5
19,5.6,6,0,0.5,4,1,1.0,1.0,No,Evening,470,5
30,8.6,4,0,0.4,4,4,2.0,1.0,No,Evening,582,5
26,5.8,4,0,0.6,5,5,2.0,1.0,No,Evening,502,5
26,7.6,4,0,1.7,5,5,2.0,1.0,No,Evening,408,5
16,8.4,3,0,0.4,5,5,2.0,1.0,No,Evening,544,5
32,8.0,3,0,1.3,3,3,1.0,1.0,No,Evening,503,5
30,5.8,5,1,0.6,2,4,2.0,1.0,No,Evening,477,5
35,7.0,4,0,0.0,3,3,1.0,1.0,No,Evening,481,5
21,8.7,7,0,1.0,4,5,2.0,1.0,No,Evening,374,5
39,6.7,5,0,1.0,4,4,2.0,1.0,No,Evening,424,5
37,7.3,7,0,0.3,1,4,2.0,1.0,No,Evening,516,5
40,6.7,5,1,1.0,1,3,2.0,1.0,No,Evening,361,5
30,6.0,3,0,1.0,1,3,1.0,1.0,No,Evening,592,5
24,5.7,7,0,0.7,5,2,1.0,1.0,No,Evening,479,5
29,6.0,6,1,0.5,4,2,1.0,1.0,No,Evening,499,5
33,7.5,3,0,1.7,2,1,1.0,1.0,No,Evening,376,5
32,5.5,6,0,1.5,5,5,2.0,1.0,No,Evening,401,5
33,6.4,5,0,1.3,1,3,1.0,1.0,No,Evening,459,5
20,5.6,7,1,0.8,1,1,1.0,1.0,No,Evening,518,5
35,7.5,7,0,1.2,4,4,2.0,1.0,No,Evening,598,5
35,6.3,5,1,1.3,4,2,1.0,1.0,No,Evening,571,5
24,6.9,5,0,1.6,1,4,2.0,1.0,No,Evening,596,5
26,5.4,4,0,0.6,3,5,2.0,1.0,No,Evening,403,5
39,5.9,4,0,0.0,2,4,2.0,1.0,No,Evening,361,5
37,6.9,4,0,1.5,2,3,1.0,1.0,No,Evening,388,5
16,7.9,6,0,1.7,1,3,1.0,1.0,No,Evening,534,5
33,6.4,7,0,0.9,2,3,1.0,1.0,No,Evening,582,5
21,6.2,6,0,0.1,2,2,1.0,1.0,No,Evening,556,5
17,6.6,3,0,0.1,2,1,1.0,1.0,No,Evening,494,5
30,6.1,7,1,1.5,1,1,1.0,1.0,No,Evening,442,5
36,5.5,5,0,1.7,4,4,2.0,1.0,No,Evening,481,5
29,7.1,4,0,1.1,3,3,1.0,1.0,No,Evening,447,5
20,7.4,3,0,2.0,4,1,1.0,1.0,No,Evening,395,5
21,6.6,7,0,1.8,3,5,2.0,1.0,No,Evening,390,5
21,8.4,6,1,0.5,2,2,1.0,1.0,No,Evening,534,5
37,8.2,7,0,0.5,5,2,1.0,1.0,No,Evening,363,5
33,6.9,6,1,1.1,2,2,1.0,1.0,No,Evening,587,5
29,5.7,3,0,0.3,4,2,1.0,1.0,No,Evening,481,5
25,7.9,4,0,0.6,3,3,1.0,1.0,No,Evening,467,5
29,5.9,3,0,0.6,2,1,1.0,1.0,No,Evening,402,5
28,7.4,7,1,1.7,1,3,2.0,1.0,No,Evening,387,5
18,8.5,3,0,0.7,4,4,2.0,1.0,No,Evening,597,5
21,7.2,3,0,1.9,2,4,2.0,1.0,No,Evening,503,5
23,6.4,5,0,0.5,5,4,2.0,1.0,No,Evening,587,5
27,5.7,7,2,1.0,5,2,2.0,1.0,No,Evening,493,5
28,5.9,6,0,1.6,4,5,2.0,1.0,No,Evening,484,5
26,7.3,7,0,1.4,4,5,2.0,1.0,No,Evening,503,5
27,7.4,5,0,1.3,4,4,2.0,1.0,No,Evening,492,5
16,8.9,6,1,1.0,2,2,1.0,1.0,No,Evening,533,5
32,5.5,7,1,1.3,1,1,1.0,1.0,No,Evening,446,5
31,8.9,7,0,2.0,5,3,1.0,1.0,No,Evening,376,5
26,7.9,7,0,0.5,5,3,1.0,1.0,No,Evening,528,5
28,5.6,7,0,1.2,2,5,2.0,1.0,No,Evening,444,5
33,7.3,5,0,1.8,3,2,1.0,1.0,No,Evening,400,5
26,7.9,5,0,1.5,1,5,2.0,1.0,No,Evening,412,5
27,5.3,3,0,1.4,3,2,1.0,1.0,No,Evening,542,5
21,7.4,6,1,1.1,2,5,2.0,1.0,No,Evening,532,5
24,5.1,5,0,1.3,4,2,1.0,1.0,No,Evening,581,5
31,5.8,3,0,0.9,1,3,1.0,1.0,No,Evening,484,5
19,5.1,3,0,0.4,4,3,1.0,1.0,No,Evening,517,5
18,5.8,7,1,1.5,2,5,2.0,1.0,No,Evening,517,5
31,7.0,4,0,1.2,5,1,1.0,1.0,No,Evening,580,5
39,7.0,5,1,0.8,1,2,1.0,1.0,No,Evening,534,5
40,5.3,4,1,0.7,4,4,2.0,1.0,No,Evening,394,5
27,7.4,7,1,0.6,2,1,1.0,1.0,No,Evening,575,5
26,7.5,3,0,1.3,3,4,2.0,1.0,No,Evening,550,5
20,6.8,3,0,0.2,5,3,1.0,1.0,No,Evening,558,5
40,6.4,5,1,1.9,1,5,2.0,1.0,No,Evening,524,5
33,6.7,4,0,1.0,5,2,1.0,1.0,No,Evening,365,5
34,6.4,3,0,1.8,2,1,1.0,1.0,No,Evening,365,5
38,8.9,7,1,0.8,5,4,2.0,1.0,No,Evening,421,5
38,8.6,4,0,1.4,3,4,2.0,1.0,No,Evening,576,5
21,6.3,6,0,0.8,4,3,1.0,1.0,No,Evening,387,5
37,7.4,7,1,1.9,4,1,1.0,1.0,No,Evening,414,5
33,9.0,5,0,1.4,4,2,1.0,1.0,No,Evening,382,5
21,8.4,4,1,0.2,3,4,2.0,1.0,No,Evening,539,5
19,5.8,6,1,1.9,3,4,2.0,1.0,No,Evening,567,5
27,5.9,5,1,1.9,4,5,2.0,1.0,No,Evening,499,5
34,7.2,7,0,0.9,2,2,1.0,1.0,No,Evening,506,5
17,5.2,6,1,1.4,5,5,2.0,1.0,No,Evening,598,5
32,6.0,5,0,0.6,2,2,1.0,1.0,No,Evening,453,5
26,5.7,6,0,0.8,3,2,1.0,1.0,No,Evening,561,5
26,7.2,3,0,0.8,2,3,1.0,1.0,No,Evening,465,5
36,6.0,4,1,1.1,3,4,2.0,1.0,No,Evening,459,5
31,8.2,5,0,1.6,3,2,1.0,1.0,No,Evening,523,5
17,5.1,7,1,1.8,4,4,2.0,1.0,No,Evening,535,5
17,8.5,7,0,1.7,2,3,1.0,1.0,No,Evening,591,5
38,6.9,6,1,0.2,4,5,2.0,1.0,No,Evening,584,5
23,8.0,3,0,1.8,3,5,2.0,1.0,No,Evening,435,5
28,7.5,4,0,1.9,4,3,1.0,1.0,No,Evening,455,5
25,5.6,4,0,1.1,1,2,1.0,1.0,No,Evening,435,5
23,5.3,7,1,1.2,1,3,2.0,1.0,No,Evening,431,5
19,8.6,3,0,1.9,5,5,2.0,1.0,No,Evening,452,5
30,5.0,6,0,1.3,5,1,1.0,1.0,No,Evening,400,5
16,6.7,3,0,2.0,5,3,1.0,1.0,No,Evening,409,5
26,6.8,3,0,1.7,5,5,2.0,1.0,No,Evening,396,5
22,7.2,7,1,0.0,2,3,2.0,1.0,No,Evening,488,5
32,9.0,3,0,0.5,5,1,1.0,1.0,No,Evening,487,5
35,7.9,6,1,0.9,1,5,2.0,1.0,No,Evening,593,5
39,6.4,7,1,1.6,3,2,1.0,1.0,No,Evening,480,5
33,7.9,6,0,1.5,5,3,1.0,1.0,No,Evening,483,5
37,5.6,7,0,0.8,5,5,2.0,1.0,No,Evening,570,5
37,5.8,3,0,0.1,5,3,1.0,1.0,No,Evening,585,5
27,8.4,4,0,1.3,3,4,2.0,1.0,No,Evening,489,5
24,8.1,7,0,0.0,1,1,1.0,1.0,No,Evening,489,5
20,8.7,6,0,0.8,5,4,2.0,1.0,No,Evening,595,5
25,7.2,3,0,1.0,2,3,1.0,1.0,No,Evening,438,5
19,5.3,3,0,0.2,2,2,1.0,1.0,No,Evening,573,5
20,6.6,7,1,0.9,4,3,2.0,1.0,No,Evening,448,5
25,6.0,4,0,1.6,5,5,2.0,1.0,No,Evening,495,5
26,7.7,4,1,1.2,1,2,1.0,1.0,No,Evening,377,5
36,8.2,7,1,1.0,4,5,2.0,1.0,No,Evening,577,5
39,5.7,7,0,1.6,4,2,1.0,1.0,No,Evening,523,5
25,6.5,6,0,1.5,1,3,1.0,1.0,No,Evening,363,5
23,8.9,3,0,0.6,1,2,1.0,1.0,No,Evening,567,5
17,5.5,4,0,0.0,1,1,1.0,1.0,No,Evening,383,5
38,6.1,7,0,1.4,3,5,2.0,1.0,No,Evening,577,5
23,6.2,3,0,0.5,5,3,1.0,1.0,No,Evening,511,5
31,5.5,4,0,0.5,5,4,2.0,1.0,No,Evening,372,5
37,6.5,7,1,1.4,5,2,1.0,1.0,No,Evening,592,5
20,8.8,7,1,0.1,3,4,2.0,1.0,No,Evening,512,5
40,8.6,4,0,0.1,4,4,2.0,1.0,No,Evening,372,5
18,7.6,5,1,1.1,1,3,2.0,1.0,No,Evening,421,5
27,5.4,3,0,1.4,5,5,2.0,1.0,No,Evening,562,5
28,5.0,7,1,0.5,2,4,2.0,1.0,No,Evening,591,5
28,7.7,3,0,0.8,3,4,2.0,1.0,No,Evening,381,5
25,7.8,3,0,0.0,3,1,1.0,1.0,No,Evening,531,5
19,8.5,5,0,1.5,4,1,1.0,1.0,No,Evening,377,5
24,6.1,5,0,0.8,2,5,2.0,1.0,No,Evening,403,5
37,6.4,6,0,1.5,3,4,2.0,1.0,No,Evening,553,5
39,6.8,7,1,1.9,1,1,1.0,1.0,No,Evening,598,5
38,8.8,5,0,0.7,2,5,2.0,1.0,No,Evening,380,5
17,5.4,5,0,1.2,1,4,2.0,1.0,No,Evening,587,5
34,5.4,6,0,0.7,3,2,1.0,1.0,No,Evening,404,5
16,7.5,4,0,0.6,3,2,1.0,1.0,No,Evening,367,5
40,5.4,7,0,1.9,2,4,2.0,1.0,No,Evening,516,5
22,5.1,4,1,1.2,1,2,1.0,1.0,No,Evening,485,5
32,8.3,7,0,0.7,5,4,2.0,1.0,No,Evening,423,5
18,7.1,3,0,1.4,1,5,2.0,1.0,No,Evening,490,5
35,8.0,7,0,0.1,4,3,1.0,1.0,No,Evening,394,5
35,8.1,3,0,1.5,3,5,2.0,1.0,No,Evening,521,5
36,6.7,7,2,1.1,1,3,2.0,1.0,No,Evening,560,5
18,6.8,6,0,0.8,5,3,1.0,1.0,No,Evening,582,5
18,6.5,5,1,1.1,2,3,2.0,1.0,No,Evening,503,5
32,7.2,4,0,0.8,2,1,1.0,1.0,No,Evening,585,5
22,8.4,5,0,0.2,5,3,1.0,1.0,No,Evening,365,5
29,7.1,7,0,0.8,1,1,1.0,1.0,No,Evening,372,5
32,6.1,4,0,0.6,1,2,1.0,1.0,No,Evening,477,5
33,6.4,7,1,1.3,2,2,1.0,1.0,No,Evening,597,5
28,8.0,7,1,1.4,5,1,1.0,1.0,No,Evening,521,5
35,7.1,3,0,1.1,4,3,1.0,1.0,No,Evening,514,5
35,8.0,7,0,2.0,2,1,1.0,1.0,No,Evening,551,5
36,7.0,7,0,1.6,3,5,2.0,1.0,No,Evening,389,5
33,7.3,6,1,0.3,4,4,2.0,1.0,No,Evening,393,5
19,6.2,7,0,1.5,4,2,1.0,1.0,No,Evening,397,5
16,6.9,4,0,0.5,5,5,2.0,1.0,No,Evening,412,5
33,7.5,7,1,1.3,1,5,2.0,1.0,No,Evening,541,5
16,7.8,4,0,1.1,4,5,2.0,1.0,No,Evening,383,5
28,5.5,5,0,1.7,4,4,2.0,1.0,No,Evening,486,5
35,7.4,5,0,0.5,2,1,1.0,1.0,No,Evening,527,5
35,7.6,5,1,1.8,3,4,2.0,1.0,No,Evening,502,5
38,8.6,4,0,0.7,1,1,1.0,1.0,No,Evening,397,5
25,6.8,7,0,1.3,3,5,2.0,1.0,No,Evening,476,5
26,6.8,3,0,1.5,4,4,2.0,1.0,No,Evening,400,5
24,7.6,4,0,0.1,3,2,1.0,1.0,No,Evening,448,5
24,8.0,7,1,0.1,2,5,2.0,1.0,No,Evening,424,5
20,7.4,5,0,0.7,5,3,1.0,1.0,No,Evening,529,5
16,6.4,7,0,1.8,2,5,2.0,1.0,No,Evening,571,5
32,5.6,3,0,0.6,2,1,1.0,1.0,No,Evening,541,5
37,7.0,6,0,1.7,4,3,1.0,1.0,No,Evening,591,5
17,8.1,3,0,0.1,5,1,1.0,1.0,No,Evening,511,5
39,7.0,3,0,2.0,3,2,1.0,1.0,No,Evening,419,5
28,6.7,7,1,0.8,4,5,2.0,1.0,No,Evening,544,5
24,5.6,4,0,0.5,1,2,1.0,1.0,No,Evening,589,5
19,5.3,3,0,1.3,5,1,1.0,1.0,No,Evening,406,5
20,7.4,3,0,0.9,4,2,1.0,1.0,No,Evening,407,5
26,6.2,7,1,0.2,5,2,1.0,1.0,No,Evening,590,5
39,5.4,3,0,1.4,5,3,1.0,1.0,No,Evening,539,5
34,5.7,7,1,1.0,4,1,1.0,1.0,No,Evening,413,5
36,7.1,3,0,1.2,3,3,1.0,1.0,No,Evening,378,5
18,8.6,6,0,1.8,2,2,1.0,1.0,No,Evening,444,5
27,7.0,5,0,1.1,5,1,1.0,1.0,No,Evening,573,5
34,8.0,3,0,0.1,2,2,1.0,1.0,No,Evening,457,5
34,8.9,3,0,0.6,3,5,2.0,1.0,No,Evening,587,5
28,6.8,6,1,0.4,1,1,1.0,1.0,No,Evening,375,5
22,8.1,3,0,0.6,2,2,1.0,1.0,No,Evening,386,5
30,6.4,4,0,0.8,4,1,1.0,1.0,No,Evening,572,5
38,8.3,4,0,1.0,5,3,1.0,1.0,No,Evening,495,5
22,7.9,4,0,0.7,2,2,1.0,1.0,No,Evening,546,5
23,8.9,6,0,0.3,2,3,1.0,1.0,No,Evening,505,5
20,6.3,4,0,0.7,2,5,2.0,1.0,No,Evening,538,5
36,8.4,7,0,1.9,5,1,1.0,1.0,No,Evening,550,5
29,7.7,7,1,1.8,1,3,2.0,1.0,No,Evening,593,5
19,7.2,3,0,0.3,3,2,1.0,1.0,No,Evening,571,5
38,7.6,4,0,1.9,5,3,1.0,1.0,No,Evening,434,5
25,8.6,7,0,1.6,3,4,2.0,1.0,No,Evening,477,5
35,5.8,4,0,1.0,4,2,1.0,1.0,No,Evening,480,5
30,5.9,5,0,1.8,2,5,2.0,1.0,No,Evening,440,5
33,8.0,5,0,0.8,4,3,1.0,1.0,No,Evening,390,5
35,7.8,5,0,0.5,5,3,1.0,1.0,No,Evening,401,5
28,5.2,5,1,0.5,5,4,2.0,1.0,No,Evening,599,5
23,8.9,6,1,1.9,5,2,1.0,1.0,No,Evening,585,5
24,8.8,6,1,1.4,1,5,2.0,1.0,No,Evening,402,5
31,5.2,3,0,1.0,1,1,1.0,1.0,No,Evening,492,5
34,6.0,5,0,1.9,3,1,1.0,1.0,No,Evening,412,5
31,8.7,5,0,0.9,3,1,1.0,1.0,No,Evening,383,5
22,8.8,3,0,1.7,2,3,1.0,1.0,No,Evening,364,5
29,8.8,5,0,1.0,2,4,2.0,1.0,No,Evening,526,5
29,8.6,6,1,0.9,2,1,1.0,1.0,No,Evening,541,5
40,5.3,6,0,0.2,3,5,2.0,1.0,No,Evening,445,5
19,8.5,3,0,1.9,3,1,1.0,1.0,No,Evening,440,5
30,8.4,5,0,0.1,3,2,1.0,1.0,No,Evening,506,5
18,6.6,7,1,0.2,2,5,2.0,1.0,No,Evening,470,5
20,6.2,7,0,0.8,5,1,1.0,1.0,No,Evening,469,5
16,5.6,4,0,0.2,5,4,2.0,1.0,No,Evening,416,5
18,8.4,4,0,0.6,2,1,1.0,1.0,No,Evening,543,5
30,8.1,5,1,1.7,3,5,2.0,1.0,No,Evening,586,5
39,7.8,5,1,0.3,2,2,1.0,1.0,No,Evening,379,5
23,6.7,4,0,1.1,2,3,1.0,1.0,No,Evening,467,5
19,8.0,6,1,0.8,5,2,1.0,1.0,No,Evening,551,5
17,7.1,7,1,0.0,2,4,2.0,1.0,No,Evening,523,5
39,6.0,5,0,0.4,1,3,1.0,1.0,No,Evening,592,5
39,5.2,4,0,1.0,4,5,2.0,1.0,No,Evening,585,5
25,6.9,7,2,1.0,1,1,1.0,1.0,No,Evening,398,5
19,8.1,3,0,0.6,1,3,1.0,1.0,No,Evening,482,5
18,6.7,6,0,0.7,4,5,2.0,1.0,No,Evening,413,5
17,7.3,6,0,1.2,2,4,2.0,1.0,No,Evening,405,5
40,8.0,7,1,1.9,4,4,2.0,1.0,No,Evening,435,5
32,8.1,5,1,0.3,2,3,2.0,1.0,No,Evening,455,5
38,6.2,5,0,1.0,4,4,2.0,1.0,No,Evening,391,5
36,5.9,4,0,0.4,1,3,1.0,1.0,No,Evening,586,5
39,8.0,3,0,0.8,4,5,2.0,1.0,No,Evening,365,5
35,5.5,4,0,0.7,3,4,2.0,1.0,No,Evening,534,5
38,5.2,7,1,0.2,2,5,2.0,1.0,No,Evening,391,5
28,7.5,5,0,0.4,1,2,1.0,1.0,No,Evening,542,5
20,6.1,4,0,0.4,1,5,2.0,1.0,No,Evening,515,5
36,8.0,7,0,1.4,3,2,1.0,1.0,No,Evening,366,5
24,7.2,3,0,1.1,1,3,1.0,1.0,No,Evening,476,5
40,7.1,5,0,0.7,4,3,1.0,1.0,No,Evening,371,5
40,7.5,3,0,0.6,5,1,1.0,1.0,No,Evening,431,5
37,5.0,5,0,1.1,4,5,2.0,1.0,No,Evening,468,5
21,8.2,5,0,0.1,2,4,2.0,1.0,No,Evening,479,5
20,8.7,4,0,1.1,4,3,1.0,1.0,No,Evening,402,5
40,5.1,7,0,1.6,3,4,2.0,1.0,No,Evening,536,5
25,6.0,7,1,0.8,2,2,1.0,1.0,No,Evening,465,5
23,5.8,3,0,1.9,1,1,1.0,1.0,No,Evening,498,5
22,5.1,6,0,0.9,2,4,2.0,1.0,No,Evening,398,5
22,5.8,4,0,0.2,5,2,1.0,1.0,No,Evening,543,5
21,7.1,6,1,0.0,3,1,1.0,1.0,No,Evening,516,5
36,8.5,4,1,1.1,3,2,1.0,1.0,No,Evening,563,5
35,5.7,7,0,1.2,2,3,1.0,1.0,No,Evening,544,5
18,5.2,5,0,0.7,5,4,2.0,1.0,No,Evening,563,5
34,5.3,5,1,0.5,2,4,2.0,1.0,No,Evening,536,5
37,6.0,3,0,0.2,1,4,2.0,1.0,No,Evening,575,5
30,7.4,4,0,1.5,4,5,2.0,1.0,No,Evening,570,5
19,8.4,6,0,0.8,2,5,2.0,1.0,No,Evening,596,5
27,8.1,4,0,0.9,3,4,2.0,1.0,No,Evening,371,5
21,5.2,6,0,1.2,4,4,2.0,1.0,No,Evening,420,5
34,6.3,3,0,0.4,5,3,1.0,1.0,No,Evening,599,5
19,7.3,3,0,0.5,3,4,2.0,1.0,No,Evening,417,5
30,7.4,5,0,0.8,5,2,1.0,1.0,No,Evening,393,5
24,5.2,3,0,1.8,4,1,1.0,1.0,No,Evening,432,5
20,7.2,6,1,0.4,1,1,1.0,1.0,No,Evening,488,5
28,5.2,6,1,1.8,2,4,2.0,1.0,No,Evening,575,5
38,6.2,3,0,0.7,2,5,2.0,1.0,No,Evening,442,5
33,5.4,7,1,1.5,1,2,1.0,1.0,No,Evening,372,5
20,6.0,6,0,0.7,2,5,2.0,1.0,No,Evening,435,5
40,8.4,5,0,0.1,1,4,2.0,1.0,No,Evening,387,5
31,8.9,6,0,0.2,4,2,1.0,1.0,No,Evening,417,5
34,5.9,5,0,0.1,3,1,1.0,1.0,No,Evening,495,5
29,7.4,4,0,0.7,4,4,2.0,1.0,No,Evening,539,5
40,8.0,3,0,0.9,4,4,2.0,1.0,No,Evening,366,5
31,7.4,4,0,0.2,5,3,1.0,1.0,No,Evening,547,5
30,5.2,4,0,1.9,1,2,1.0,1.0,No,Evening,371,5
37,7.0,7,1,0.6,1,3,2.0,1.0,No,Evening,553,5
19,7.5,3,0,1.6,3,2,1.0,1.0,No,Evening,563,5
22,8.0,5,0,0.4,2,5,2.0,1.0,No,Evening,443,5
31,5.0,4,0,1.6,3,3,1.0,1.0,No,Evening,486,5
39,7.5,4,0,1.5,1,4,2.0,1.0,No,Evening,590,5
37,8.1,7,1,1.0,1,2,1.0,1.0,No,Evening,418,5
36,7.5,4,0,0.9,2,5,2.0,1.0,No,Evening,423,5
37,8.4,7,1,1.5,5,5,2.0,1.0,No,Evening,503,5
36,5.1,6,1,1.4,5,5,2.0,1.0,No,Evening,520,5
23,8.4,6,0,1.7,5,3,1.0,1.0,No,Evening,482,5
32,7.0,5,0,0.0,2,3,1.0,1.0,No,Evening,510,5
31,9.0,7,0,1.5,4,4,2.0,1.0,No,Evening,431,5
38,5.5,7,0,1.8,1,5,2.0,1.0,No,Evening,539,5
25,6.8,5,0,0.9,5,1,1.0,1.0,No,Evening,550,5
25,6.4,3,0,0.9,4,3,1.0,1.0,No,Evening,546,5
17,6.5,3,0,0.7,1,5,2.0,1.0,No,Evening,468,5
24,7.1,3,0,1.1,2,2,1.0,1.0,No,Evening,544,5
32,5.0,4,0,0.5,5,1,1.0,1.0,No,Evening,412,5
26,8.5,7,1,0.3,4,5,2.0,1.0,No,Evening,532,5
25,6.8,5,0,0.5,4,3,1.0,1.0,No,Evening,375,5
37,7.9,6,0,0.4,3,4,2.0,1.0,No,Evening,598,5
40,5.1,4,0,0.9,1,1,1.0,1.0,No,Evening,396,5
32,5.9,4,1,0.7,5,4,2.0,1.0,No,Evening,399,5
19,6.2,3,0,1.1,3,3,1.0,1.0,No,Evening,547,5
31,7.1,3,0,0.3,2,4,2.0,1.0,No,Evening,363,5
35,6.0,4,0,1.1,1,5,2.0,1.0,No,Evening,367,5
30,5.6,7,0,0.8,4,5,2.0,1.0,No,Evening,540,5
40,8.8,6,1,1.7,2,1,1.0,1.0,No,Evening,480,5
36,7.5,6,1,0.6,2,4,2.0,1.0,No,Evening,445,5
20,7.0,3,0,0.5,2,4,2.0,1.0,No,Evening,449,5
21,8.3,5,0,1.8,3,1,1.0,1.0,No,Evening,488,5
32,5.0,5,1,1.2,3,4,2.0,1.0,No,Evening,518,5
16,7.0,6,0,0.5,5,4,2.0,1.0,No,Evening,582,5
40,7.1,3,0,0.3,4,1,1.0,1.0,No,Evening,361,5
34,7.7,3,0,0.2,2,5,2.0,1.0,No,Evening,572,5
19,5.5,5,1,1.3,4,4,2.0,1.0,No,Evening,517,5
32,5.7,5,1,0.3,1,3,2.0,1.0,No,Evening,554,5
24,8.5,3,0,0.5,3,2,1.0,1.0,No,Evening,584,5
39,6.3,5,1,0.6,2,5,2.0,1.0,No,Evening,480,5
17,8.6,4,0,1.2,2,4,2.0,1.0,No,Evening,439,5
23,8.2,5,0,1.1,4,2,1.0,1.0,No,Evening,400,5
30,6.3,3,0,1.9,1,2,1.0,1.0,No,Evening,571,5
